pid,navd88_match_line,navd88_ft,ngvd29_flag,ngvd29_ft,error
HR0485,"NAVD 88
 ORTHO HEIGHT - 434.59 (+/-2cm) 1425.8 (feet) VERTCON3",1425.8,False,1422.78,
HR0584,"NAVD 88
 ORTHO HEIGHT - 435.21 (+/-2cm) 1427.9 (feet) VERTCON3",1427.9,False,1425.08,
KT0263,"NAVD 88
 ORTHO HEIGHT - 435.43 (+/-2cm) 1428.6 (feet) VERTCON3",1428.6,False,1425.86,
JT1328,,,,,
KT0264,"NAVD 88
 ORTHO HEIGHT - 436.24 (+/-2cm) 1431.2 (feet) VERTCON3",1431.2,False,1428.51,
KT1244,"NAVD 88
 ORTHO HEIGHT - 437.57 (+/-2cm) 1435.6 (feet) VERTCON3",1435.6,False,1432.56,
LU1410,"NAVD 88
 ORTHO HEIGHT - 437.88 (+/-2cm) 1436.6 (feet) VERTCON3",1436.6,False,1433.6,
KT1085,"NAVD 88
 ORTHO HEIGHT - 438.48 (+/-2cm) 1438.6 (feet) VERTCON3",1438.6,False,1435.54,
JS0365,"NAVD 88
 ORTHO HEIGHT - 438.24 (+/-2cm) 1437.8 (feet) VERTCON3",1437.8,False,1434.8,
KS0835,"NAVD 88
 ORTHO HEIGHT - 438.698 (meters) 1439.30 (feet) ADJUSTED",1439.3,True,1436.99,
HS1036,"NAVD 88
 ORTHO HEIGHT - 439.39 (+/-2cm) 1441.6 (feet) VERTCON3",1441.6,False,1439.04,
JS0445,"NAVD 88
 ORTHO HEIGHT - 439.97 (+/-2cm) 1443.5 (feet) VERTCON3",1443.5,False,1440.87,
KT1596,"NAVD 88
 ORTHO HEIGHT - 440.43 (+/-2cm) 1445.0 (feet) VERTCON3",1445.0,False,1441.97,
JS0334,,,,,
LU1642,,,,,
KT0555,"NAVD 88
 ORTHO HEIGHT - 442.99 (+/-2cm) 1453.4 (feet) VERTCON3",1453.4,False,1450.54,
GU2378,"NAVD 88
 ORTHO HEIGHT - 443.62 (+/-2cm) 1455.4 (feet) VERTCON3",1455.4,False,1452.21,
HR0585,"NAVD 88
 ORTHO HEIGHT - 443.89 (+/-2cm) 1456.3 (feet) VERTCON3",1456.3,False,1453.57,
KT0477,"NAVD 88
 ORTHO HEIGHT - 443.63 (+/-2cm) 1455.5 (feet) VERTCON3",1455.5,False,1452.76,
JT1480,"NAVD 88
 ORTHO HEIGHT - 445.77 (+/-2cm) 1462.5 (feet) VERTCON3",1462.5,False,1459.53,
GU2552,"NAVD 88
 ORTHO HEIGHT - 445.36 (+/-2cm) 1461.2 (feet) VERTCON3",1461.2,False,1458.15,
GU2350,"NAVD 88
 ORTHO HEIGHT - 446.48 (+/-2cm) 1464.8 (feet) VERTCON3",1464.8,False,1461.57,
HT1389,"NAVD 88
 ORTHO HEIGHT - 446.51 (+/-2cm) 1464.9 (feet) VERTCON3",1464.9,False,1461.04,
KT0554,"NAVD 88
 ORTHO HEIGHT - 447.22 (+/-2cm) 1467.3 (feet) VERTCON3",1467.3,False,1464.45,
HT1390,"NAVD 88
 ORTHO HEIGHT - 447.19 (+/-2cm) 1467.2 (feet) VERTCON3",1467.2,False,1463.28,
KS1286,,,,,
MX0662,"NAVD 88
 ORTHO HEIGHT - 448.411 (meters) 1471.16 (feet) ADJUSTED",1471.16,True,1467.83,
JS0809,"NAVD 88
 ORTHO HEIGHT - 449.24 (+/-2cm) 1473.9 (feet) VERTCON3",1473.9,False,1471.2,
LV0362,"NAVD 88
 ORTHO HEIGHT - 449.800 (meters) 1475.72 (feet) ADJUSTED",1475.72,False,1472.97,
JS0432,"NAVD 88
 ORTHO HEIGHT - 450.10 (+/-2cm) 1476.7 (feet) VERTCON3",1476.7,False,1473.82,
KT0556,"NAVD 88
 ORTHO HEIGHT - 450.30 (+/-2cm) 1477.4 (feet) VERTCON3",1477.4,False,1474.5,
GU0595,,,,,
GU2728,"NAVD 88
 ORTHO HEIGHT - 451.58 (+/-2cm) 1481.6 (feet) VERTCON3",1481.6,False,1478.72,
MX0501,"NAVD 88
 ORTHO HEIGHT - 453.156 (meters) 1486.73 (feet) ADJUSTED",1486.73,True,1483.43,
KT0448,"NAVD 88
 ORTHO HEIGHT - 454.49 (+/-2cm) 1491.1 (feet) VERTCON3",1491.1,False,1488.33,
GU2847,"NAVD 88
 ORTHO HEIGHT - 455.24 (+/-2cm) 1493.6 (feet) VERTCON3",1493.6,False,1490.49,
HR0477,,,,,
MX0513,"NAVD 88
 ORTHO HEIGHT - 456.164 (meters) 1496.60 (feet) ADJUSTED",1496.6,True,1493.28,
JS0444,"NAVD 88
 ORTHO HEIGHT - 456.40 (+/-2cm) 1497.4 (feet) VERTCON3",1497.4,False,1494.74,
GU2352,"NAVD 88
 ORTHO HEIGHT - 459.24 (+/-2cm) 1506.7 (feet) VERTCON3",1506.7,False,1503.47,
GU2462,"NAVD 88
 ORTHO HEIGHT - 460.81 (+/-2cm) 1511.8 (feet) VERTCON3",1511.8,False,1508.63,
JS2406,,,,,
MX0885,,,,,
KT1259,"NAVD 88
 ORTHO HEIGHT - 463.23 (+/-2cm) 1519.8 (feet) VERTCON3",1519.8,False,1516.86,
FV0665,"NAVD 88
 ORTHO HEIGHT - 463.55 (+/-2cm) 1520.8 (feet) VERTCON3",1520.8,False,1517.78,
JS2433,,,,,
KT1667,,,,,
GU2467,,,,,
LV0386,"NAVD 88
 ORTHO HEIGHT - 466.27 (+/-2cm) 1529.8 (feet) VERTCON3",1529.8,True,1526.67,
GU2348,"NAVD 88
 ORTHO HEIGHT - 466.47 (+/-2cm) 1530.4 (feet) VERTCON3",1530.4,False,1527.16,
GU2468,"NAVD 88
 ORTHO HEIGHT - 466.96 (+/-2cm) 1532.0 (feet) VERTCON3",1532.0,False,1528.91,
LU0539,"NAVD 88
 ORTHO HEIGHT - 467.89 (+/-2cm) 1535.1 (feet) VERTCON3",1535.1,False,1532.52,
MX0884,,,,,
KS0814,"NAVD 88
 ORTHO HEIGHT - 468.714 (meters) 1537.77 (feet) ADJUSTED",1537.77,True,1535.19,
KT1246,"NAVD 88
 ORTHO HEIGHT - 469.22 (+/-2cm) 1539.4 (feet) VERTCON3",1539.4,False,1536.37,
GU2469,,,,,
MX0514,"NAVD 88
 ORTHO HEIGHT - 469.750 (meters) 1541.17 (feet) ADJUSTED",1541.17,True,1537.86,
JS0443,,,,,
JS0807,"NAVD 88
 ORTHO HEIGHT - 469.86 (+/-2cm) 1541.5 (feet) VERTCON3",1541.5,False,1538.8,
LU1645,,,,,
KT0557,"NAVD 88
 ORTHO HEIGHT - 471.44 (+/-2cm) 1546.7 (feet) VERTCON3",1546.7,False,1543.81,
LU1650,,,,,
HR0587,"NAVD 88
 ORTHO HEIGHT - 474.12 (+/-2cm) 1555.5 (feet) VERTCON3",1555.5,False,1552.67,
JS0426,,,,,
KT1579,"NAVD 88
 ORTHO HEIGHT - 474.86 (+/-2cm) 1557.9 (feet) VERTCON3",1557.9,False,1554.94,
GU2696,"NAVD 88
 ORTHO HEIGHT - 475.16 (+/-2cm) 1558.9 (feet) VERTCON3",1558.9,False,1556.16,
LU1340,"NAVD 88
 ORTHO HEIGHT - 478.30 (+/-2cm) 1569.2 (feet) VERTCON3",1569.2,False,1566.13,
JT1282,"NAVD 88
 ORTHO HEIGHT - 480.04 (+/-2cm) 1574.9 (feet) VERTCON3",1574.9,False,1571.89,
KS0837,"NAVD 88
 ORTHO HEIGHT - 479.848 (meters) 1574.30 (feet) ADJUSTED",1574.3,True,1571.99,
HS1039,,,,,
FU2221,"NAVD 88
 ORTHO HEIGHT - 480.155 (meters) 1575.31 (feet) ADJUSTED",1575.31,False,1572.6,
MX0464,"NAVD 88
 ORTHO HEIGHT - 484.289 (meters) 1588.87 (feet) ADJUSTED",1588.87,True,1585.54,
LU0536,"NAVD 88
 ORTHO HEIGHT - 480.84 (+/-2cm) 1577.6 (feet) VERTCON3",1577.6,False,1574.94,
KT1612,,,,,
MX0516,"NAVD 88
 ORTHO HEIGHT - 486.491 (meters) 1596.10 (feet) ADJUSTED",1596.1,True,1592.77,
LU0533,"NAVD 88
 ORTHO HEIGHT - 485.91 (+/-2cm) 1594.2 (feet) VERTCON3",1594.2,False,1591.59,
KT1635,,,,,
KT0553,"NAVD 88
 ORTHO HEIGHT - 486.51 (+/-2cm) 1596.2 (feet) VERTCON3",1596.2,False,1593.29,
JT1324,"NAVD 88
 ORTHO HEIGHT - 486.88 (+/-2cm) 1597.4 (feet) VERTCON3",1597.4,False,1594.34,
MX0520,"NAVD 88
 ORTHO HEIGHT - 487.226 (meters) 1598.51 (feet) ADJUSTED",1598.51,True,1595.19,
LU1325,"NAVD 88
 ORTHO HEIGHT - 487.51 (+/-2cm) 1599.4 (feet) VERTCON3",1599.4,False,1596.4,
LV0211,"NAVD 88
 ORTHO HEIGHT - 488.770 (meters) 1603.57 (feet) ADJUSTED",1603.57,True,1600.26,
KT0262,"NAVD 88
 ORTHO HEIGHT - 489.51 (+/-2cm) 1606.0 (feet) VERTCON3",1606.0,False,1603.25,
KT1627,,,,,
KT1083,"NAVD 88
 ORTHO HEIGHT - 490.88 (+/-2cm) 1610.5 (feet) VERTCON3",1610.5,False,1607.45,
HT0063,"NAVD 88
 ORTHO HEIGHT - 491.51 (+/-2cm) 1612.6 (feet) VERTCON3",1612.6,True,1609.48,
MX0403,"NAVD 88
 ORTHO HEIGHT - 491.817 (meters) 1613.57 (feet) ADJUSTED",1613.57,True,1610.24,
KT1636,,,,,
MX0521,"NAVD 88
 ORTHO HEIGHT - 495.383 (meters) 1625.27 (feet) ADJUSTED",1625.27,True,1621.97,
KT1687,,,,,
KT1233,,,,,
KT0558,"NAVD 88
 ORTHO HEIGHT - 499.68 (+/-2cm) 1639.4 (feet) VERTCON3",1639.4,False,1636.44,
JS0635,"NAVD 88
 ORTHO HEIGHT - 499.18 (+/-2cm) 1637.7 (feet) VERTCON3",1637.7,False,1634.91,
KT1254,,,,,
HR0590,,,,,
GU2464,"NAVD 88
 ORTHO HEIGHT - 505.79 (+/-2cm) 1659.4 (feet) VERTCON3",1659.4,False,1656.22,
GU2355,"NAVD 88
 ORTHO HEIGHT - 504.93 (+/-2cm) 1656.6 (feet) VERTCON3",1656.6,False,1653.37,
HR0483,,,,,
GU2356,"NAVD 88
 ORTHO HEIGHT - 507.17 (+/-2cm) 1663.9 (feet) VERTCON3",1663.9,False,1660.71,
MX0404,"NAVD 88
 ORTHO HEIGHT - 507.367 (meters) 1664.59 (feet) ADJUSTED",1664.59,True,1661.28,
MX0405,"NAVD 88
 ORTHO HEIGHT - 507.758 (meters) 1665.87 (feet) ADJUSTED",1665.87,True,1662.57,
MX0406,"NAVD 88
 ORTHO HEIGHT - 509.387 (meters) 1671.21 (feet) ADJUSTED",1671.21,True,1667.92,
LV0383,"NAVD 88
 ORTHO HEIGHT - 508.17 (+/-2cm) 1667.2 (feet) VERTCON3",1667.2,True,1664.1,
KT1605,"NAVD 88
 ORTHO HEIGHT - 512.56 (+/-2cm) 1681.6 (feet) VERTCON3",1681.6,False,1678.58,
FV0668,"NAVD 88
 ORTHO HEIGHT - 511.79 (+/-2cm) 1679.1 (feet) VERTCON3",1679.1,False,1676.12,
LU1640,,,,,
GU0596,"NAVD 88
 ORTHO HEIGHT - 515.30 (+/-2cm) 1690.6 (feet) VERTCON3",1690.6,False,1687.64,
JS0631,"NAVD 88
 ORTHO HEIGHT - 516.88 (+/-2cm) 1695.8 (feet) VERTCON3",1695.8,False,1693.03,
KT0447,"NAVD 88
 ORTHO HEIGHT - 517.95 (+/-2cm) 1699.3 (feet) VERTCON3",1699.3,False,1696.52,
KS0820,,,,,
MX0407,"NAVD 88
 ORTHO HEIGHT - 519.987 (meters) 1705.99 (feet) ADJUSTED",1705.99,True,1702.68,
MX0408,"NAVD 88
 ORTHO HEIGHT - 520.955 (meters) 1709.17 (feet) ADJUSTED",1709.17,True,1705.89,
LV0220,"NAVD 88
 ORTHO HEIGHT - 524.368 (meters) 1720.36 (feet) ADJUSTED",1720.36,False,1717.21,
JT1251,"NAVD 88
 ORTHO HEIGHT - 525.56 (+/-2cm) 1724.3 (feet) VERTCON3",1724.3,False,1721.18,
MX0410,"NAVD 88
 ORTHO HEIGHT - 526.594 (meters) 1727.67 (feet) ADJUSTED",1727.67,True,1724.39,
GU2325,"NAVD 88
 ORTHO HEIGHT - 527.96 (+/-2cm) 1732.1 (feet) VERTCON3",1732.1,False,1729.03,
MX0411,"NAVD 88
 ORTHO HEIGHT - 529.371 (meters) 1736.78 (feet) ADJUSTED",1736.78,True,1733.49,
LU1434,"NAVD 88
 ORTHO HEIGHT - 530.84 (+/-2cm) 1741.6 (feet) VERTCON3",1741.6,False,1738.47,
MX0412,"NAVD 88
 ORTHO HEIGHT - 530.021 (meters) 1738.91 (feet) ADJUSTED",1738.91,True,1735.65,
EW5590,"NAVD 88
 ORTHO HEIGHT - 530.813 (meters) 1741.51 (feet) READJUSTED",1741.51,False,1738.91,
HR0927,"NAVD 88
 ORTHO HEIGHT - 533.08 (+/-2cm) 1748.9 (feet) VERTCON3",1748.9,False,1745.99,
KT1575,"NAVD 88
 ORTHO HEIGHT - 532.64 (+/-2cm) 1747.5 (feet) VERTCON3",1747.5,False,1744.5,
LU1342,"NAVD 88
 ORTHO HEIGHT - 532.57 (+/-2cm) 1747.3 (feet) VERTCON3",1747.3,False,1744.19,
LU1341,"NAVD 88
 ORTHO HEIGHT - 536.65 (+/-2cm) 1760.7 (feet) VERTCON3",1760.7,False,1757.56,
KS0819,"NAVD 88
 ORTHO HEIGHT - 535.137 (meters) 1755.70 (feet) ADJUSTED",1755.7,True,1753.19,
GU2379,"NAVD 88
 ORTHO HEIGHT - 536.73 (+/-2cm) 1760.9 (feet) VERTCON3",1760.9,False,1757.72,
JS0364,"NAVD 88
 ORTHO HEIGHT - 537.05 (+/-2cm) 1762.0 (feet) VERTCON3",1762.0,False,1759.0,
KT0576,"NAVD 88
 ORTHO HEIGHT - 538.74 (+/-2cm) 1767.5 (feet) VERTCON3",1767.5,False,1764.81,
MX0413,"NAVD 88
 ORTHO HEIGHT - 541.114 (meters) 1775.30 (feet) ADJUSTED",1775.3,True,1772.02,
JS0628,"NAVD 88
 ORTHO HEIGHT - 541.94 (+/-2cm) 1778.0 (feet) VERTCON3",1778.0,False,1775.28,
MX0415,"NAVD 88
 ORTHO HEIGHT - 542.103 (meters) 1778.55 (feet) ADJUSTED",1778.55,True,1775.3,
LV0426,"NAVD 88
 ORTHO HEIGHT - 542.16 (+/-2cm) 1778.7 (feet) VERTCON3",1778.7,True,1775.61,
KS1285,,,,,
JT1478,"NAVD 88
 ORTHO HEIGHT - 543.61 (+/-2cm) 1783.5 (feet) VERTCON3",1783.5,False,1780.49,
JS0632,"NAVD 88
 ORTHO HEIGHT - 542.69 (+/-2cm) 1780.5 (feet) VERTCON3",1780.5,False,1777.69,
LU1551,,,,,
GU2357,"NAVD 88
 ORTHO HEIGHT - 543.53 (+/-2cm) 1783.2 (feet) VERTCON3",1783.2,False,1780.11,
KT0519,"NAVD 88
 ORTHO HEIGHT - 545.70 (+/-2cm) 1790.4 (feet) VERTCON3",1790.4,False,1787.66,
MX0502,"NAVD 88
 ORTHO HEIGHT - 546.021 (meters) 1791.40 (feet) ADJUSTED",1791.4,True,1788.12,
MX0414,"NAVD 88
 ORTHO HEIGHT - 546.285 (meters) 1792.27 (feet) ADJUSTED",1792.27,True,1788.98,
KT0476,"NAVD 88
 ORTHO HEIGHT - 547.54 (+/-2cm) 1796.4 (feet) VERTCON3",1796.4,False,1793.7,
LV0222,,,,,
JS0326,"NAVD 88
 ORTHO HEIGHT - 547.98 (+/-2cm) 1797.8 (feet) VERTCON3",1797.8,False,1795.3,
HR0592,,,,,
KS1306,,,,,
GU2463,"NAVD 88
 ORTHO HEIGHT - 550.28 (+/-2cm) 1805.4 (feet) VERTCON3",1805.4,False,1802.16,
KS0815,"NAVD 88
 ORTHO HEIGHT - 551.854 (meters) 1810.54 (feet) ADJUSTED",1810.54,True,1807.98,
HR0918,"NAVD 88
 ORTHO HEIGHT - 552.86 (+/-2cm) 1813.8 (feet) VERTCON3",1813.8,False,1810.69,
GU2695,"NAVD 88
 ORTHO HEIGHT - 553.70 (+/-2cm) 1816.6 (feet) VERTCON3",1816.6,False,1813.76,
KS0823,"NAVD 88
 ORTHO HEIGHT - 553.890 (meters) 1817.22 (feet) ADJUSTED",1817.22,True,1814.76,
MX0416,"NAVD 88
 ORTHO HEIGHT - 554.429 (meters) 1818.99 (feet) ADJUSTED",1818.99,True,1815.72,
KT1248,"NAVD 88
 ORTHO HEIGHT - 554.40 (+/-2cm) 1818.9 (feet) VERTCON3",1818.9,False,1815.84,
JS0629,"NAVD 88
 ORTHO HEIGHT - 555.12 (+/-2cm) 1821.3 (feet) VERTCON3",1821.3,False,1818.5,
JT1247,"NAVD 88
 ORTHO HEIGHT - 556.05 (+/-2cm) 1824.3 (feet) VERTCON3",1824.3,False,1821.26,
JT1565,,,,,
KT1640,,,,,
MX0417,"NAVD 88
 ORTHO HEIGHT - 565.243 (meters) 1854.47 (feet) ADJUSTED",1854.47,True,1851.22,
KT1576,"NAVD 88
 ORTHO HEIGHT - 569.14 (+/-2cm) 1867.3 (feet) VERTCON3",1867.3,False,1864.26,
MX0418,"NAVD 88
 ORTHO HEIGHT - 568.551 (meters) 1865.32 (feet) ADJUSTED",1865.32,True,1862.06,
KT1595,"NAVD 88
 ORTHO HEIGHT - 570.74 (+/-2cm) 1872.5 (feet) VERTCON3",1872.5,False,1869.5,
LV0329,"NAVD 88
 ORTHO HEIGHT - 573.24 (+/-2cm) 1880.7 (feet) VERTCON3",1880.7,True,1877.44,
JS0636,"NAVD 88
 ORTHO HEIGHT - 573.43 (+/-2cm) 1881.3 (feet) VERTCON3",1881.3,False,1878.55,
JT1250,"NAVD 88
 ORTHO HEIGHT - 575.80 (+/-2cm) 1889.1 (feet) VERTCON3",1889.1,False,1886.0,
LV0385,,,,,
KT1258,"NAVD 88
 ORTHO HEIGHT - 575.70 (+/-2cm) 1888.8 (feet) VERTCON3",1888.8,False,1885.9,
JS0630,"NAVD 88
 ORTHO HEIGHT - 580.00 (+/-2cm) 1902.9 (feet) VERTCON3",1902.9,False,1900.12,
JT1249,"NAVD 88
 ORTHO HEIGHT - 582.13 (+/-2cm) 1909.9 (feet) VERTCON3",1909.9,False,1906.79,
MX0420,"NAVD 88
 ORTHO HEIGHT - 582.237 (meters) 1910.22 (feet) ADJUSTED",1910.22,True,1906.98,
MX0419,"NAVD 88
 ORTHO HEIGHT - 582.305 (meters) 1910.45 (feet) ADJUSTED",1910.45,True,1907.19,
MX0691,"NAVD 88
 ORTHO HEIGHT - 583.773 (meters) 1915.26 (feet) ADJUSTED",1915.26,True,1911.92,
KS0813,"NAVD 88
 ORTHO HEIGHT - 582.429 (meters) 1910.85 (feet) ADJUSTED",1910.85,True,1908.27,
MX0421,"NAVD 88
 ORTHO HEIGHT - 587.186 (meters) 1926.46 (feet) ADJUSTED",1926.46,True,1923.22,
HR0933,"NAVD 88
 ORTHO HEIGHT - 585.63 (+/-2cm) 1921.4 (feet) VERTCON3",1921.4,False,1918.3,
JT1472,"NAVD 88
 ORTHO HEIGHT - 596.50 (+/-2cm) 1957.0 (feet) VERTCON3",1957.0,False,1953.97,
GU2694,"NAVD 88
 ORTHO HEIGHT - 587.07 (+/-2cm) 1926.1 (feet) VERTCON3",1926.1,False,1923.18,
HR0915,,,,,
GU0597,"NAVD 88
 ORTHO HEIGHT - 596.79 (+/-2cm) 1958.0 (feet) VERTCON3",1958.0,False,1954.96,
GU2359,"NAVD 88
 ORTHO HEIGHT - 598.43 (+/-2cm) 1963.3 (feet) VERTCON3",1963.3,False,1960.25,
LV0402,"NAVD 88
 ORTHO HEIGHT - 598.847 (meters) 1964.72 (feet) ADJUSTED",1964.72,False,1967.85,
JS0633,"NAVD 88
 ORTHO HEIGHT - 602.19 (+/-2cm) 1975.7 (feet) VERTCON3",1975.7,False,1972.86,
KS0818,"NAVD 88
 ORTHO HEIGHT - 605.077 (meters) 1985.16 (feet) ADJUSTED",1985.16,True,1982.64,
MX0689,"NAVD 88
 ORTHO HEIGHT - 606.185 (meters) 1988.79 (feet) ADJUSTED",1988.79,True,1985.42,
MX0423,"NAVD 88
 ORTHO HEIGHT - 609.435 (meters) 1999.45 (feet) ADJUSTED",1999.45,True,1996.12,
KT0559,"NAVD 88
 ORTHO HEIGHT - 610.67 (+/-2cm) 2003.5 (feet) VERTCON3",2003.5,False,2000.56,
JS0634,"NAVD 88
 ORTHO HEIGHT - 611.11 (+/-2cm) 2005.0 (feet) VERTCON3",2005.0,False,2002.15,
MX0663,"NAVD 88
 ORTHO HEIGHT - 612.226 (meters) 2008.61 (feet) ADJUSTED",2008.61,True,2005.27,
HR0914,"NAVD 88
 ORTHO HEIGHT - 612.34 (+/-2cm) 2009.0 (feet) VERTCON3",2009.0,False,2005.73,
LV0410,"NAVD 88
 ORTHO HEIGHT - 614.051 (meters) 2014.60 (feet) ADJUSTED",2014.6,False,2011.67,
KS0817,"NAVD 88
 ORTHO HEIGHT - 614.373 (meters) 2015.66 (feet) ADJUSTED",2015.66,True,2013.12,
KT1247,"NAVD 88
 ORTHO HEIGHT - 615.50 (+/-2cm) 2019.4 (feet) VERTCON3",2019.4,False,2016.27,
LU1403,"NAVD 88
 ORTHO HEIGHT - 615.99 (+/-2cm) 2021.0 (feet) VERTCON3",2021.0,False,2017.89,
MX0424,"NAVD 88
 ORTHO HEIGHT - 622.499 (meters) 2042.32 (feet) ADJUSTED",2042.32,True,2039.06,
LV0422,"NAVD 88
 ORTHO HEIGHT - 620.64 (+/-2cm) 2036.2 (feet) VERTCON3",2036.2,True,2033.02,
EW5586,"NAVD 88
 ORTHO HEIGHT - 623.56 (+/-2cm) 2045.8 (feet) VERTCON3",2045.8,False,2043.1,
GU2693,"NAVD 88
 ORTHO HEIGHT - 629.23 (+/-2cm) 2064.4 (feet) VERTCON3",2064.4,False,2061.49,
HR0913,,,,,
MX0422,"NAVD 88
 ORTHO HEIGHT - 630.977 (meters) 2070.13 (feet) ADJUSTED",2070.13,True,2066.85,
HR0479,,,,,
LU1398,"NAVD 88
 ORTHO HEIGHT - 634.55 (+/-2cm) 2081.9 (feet) VERTCON3",2081.9,False,2078.81,
KT0561,"NAVD 88
 ORTHO HEIGHT - 634.70 (+/-2cm) 2082.3 (feet) VERTCON3",2082.3,False,2079.51,
MX0425,"NAVD 88
 ORTHO HEIGHT - 635.057 (meters) 2083.52 (feet) ADJUSTED",2083.52,True,2080.27,
KT1275,"NAVD 88
 ORTHO HEIGHT - 635.51 (+/-2cm) 2085.0 (feet) VERTCON3",2085.0,False,2081.92,
KT0562,"NAVD 88
 ORTHO HEIGHT - 636.04 (+/-2cm) 2086.7 (feet) VERTCON3",2086.7,False,2083.89,
KT1257,"NAVD 88
 ORTHO HEIGHT - 636.40 (+/-2cm) 2087.9 (feet) VERTCON3",2087.9,False,2085.07,
MX0426,"NAVD 88
 ORTHO HEIGHT - 638.718 (meters) 2095.53 (feet) ADJUSTED",2095.53,True,2092.28,
JS0331,"NAVD 88
 ORTHO HEIGHT - 644.18 (+/-2cm) 2113.4 (feet) VERTCON3",2113.4,False,2110.9,
KS0816,"NAVD 88
 ORTHO HEIGHT - 641.376 (meters) 2104.25 (feet) ADJUSTED",2104.25,True,2101.7,
MX0325,"NAVD 88
 ORTHO HEIGHT - 645.781 (meters) 2118.70 (feet) ADJUSTED",2118.7,True,2115.44,
MX0883,,,,,
KT0563,"NAVD 88
 ORTHO HEIGHT - 646.10 (+/-2cm) 2119.7 (feet) VERTCON3",2119.7,False,2116.89,
MX0016,"NAVD 88
 ORTHO HEIGHT - 645.972 (meters) 2119.33 (feet) ADJUSTED",2119.33,True,2116.02,
KT0560,"NAVD 88
 ORTHO HEIGHT - 648.92 (+/-2cm) 2129.0 (feet) VERTCON3",2129.0,False,2126.16,
HR0594,"NAVD 88
 ORTHO HEIGHT - 648.99 (+/-2cm) 2129.2 (feet) VERTCON3",2129.2,False,2126.17,
MX0427,,,,,
MX0326,"NAVD 88
 ORTHO HEIGHT - 657.596 (meters) 2157.46 (feet) ADJUSTED",2157.46,True,2154.19,
HR0472,"NAVD 88
 ORTHO HEIGHT - 662.74 (+/-2cm) 2174.3 (feet) VERTCON3",2174.3,False,2171.13,
KT0267,"NAVD 88
 ORTHO HEIGHT - 664.16 (+/-2cm) 2179.0 (feet) VERTCON3",2179.0,False,2176.18,
KT0268,"NAVD 88
 ORTHO HEIGHT - 664.38 (+/-2cm) 2179.7 (feet) VERTCON3",2179.7,False,2176.89,
LU1437,"NAVD 88
 ORTHO HEIGHT - 666.59 (+/-2cm) 2187.0 (feet) VERTCON3",2187.0,False,2183.87,
KT1256,"NAVD 88
 ORTHO HEIGHT - 670.85 (+/-2cm) 2200.9 (feet) VERTCON3",2200.9,False,2198.11,
LU1439,"NAVD 88
 ORTHO HEIGHT - 670.13 (+/-2cm) 2198.6 (feet) VERTCON3",2198.6,False,2195.47,
KS0812,"NAVD 88
 ORTHO HEIGHT - 671.832 (meters) 2204.17 (feet) ADJUSTED",2204.17,True,2201.57,
HR0458,"NAVD 88
 ORTHO HEIGHT - 673.33 (+/-2cm) 2209.1 (feet) VERTCON3",2209.1,False,2205.99,
KS0418,"NAVD 88
 ORTHO HEIGHT - 672.610 (meters) 2206.72 (feet) ADJUSTED",2206.72,True,2204.11,
JT1474,"NAVD 88
 ORTHO HEIGHT - 673.16 (+/-2cm) 2208.5 (feet) VERTCON3",2208.5,False,2205.48,
LV0384,"NAVD 88
 ORTHO HEIGHT - 673.03 (+/-2cm) 2208.1 (feet) VERTCON3",2208.1,True,2204.95,
KT1230,"NAVD 88
 ORTHO HEIGHT - 673.57 (+/-2cm) 2209.9 (feet) VERTCON3",2209.9,False,2206.87,
KS0417,"NAVD 88
 ORTHO HEIGHT - 677.62 (+/-2cm) 2223.2 (feet) VERTCON3",2223.2,True,2220.56,
EW5788,"NAVD 88
 ORTHO HEIGHT - 676.670 (meters) 2220.04 (feet) ADJUSTED",2220.04,False,2217.29,
JS0362,,,,,
HR0481,"NAVD 88
 ORTHO HEIGHT - 683.02 (+/-2cm) 2240.9 (feet) VERTCON3",2240.9,False,2237.69,
KS0589,"NAVD 88
 ORTHO HEIGHT - 685.315 (meters) 2248.40 (feet) ADJUSTED",2248.4,True,2245.64,
EW5583,"NAVD 88
 ORTHO HEIGHT - 686.057 (meters) 2250.84 (feet) ADJUSTED",2250.84,False,2248.21,
HR0461,"NAVD 88
 ORTHO HEIGHT - 688.06 (+/-2cm) 2257.4 (feet) VERTCON3",2257.4,False,2254.4,
MX0680,"NAVD 88
 ORTHO HEIGHT - 688.713 (meters) 2259.55 (feet) ADJUSTED",2259.55,True,2256.12,
GU2364,,,,,
KS0824,"NAVD 88
 ORTHO HEIGHT - 689.804 (meters) 2263.13 (feet) ADJUSTED",2263.13,True,2260.67,
JT1248,,,,,
LV0404,"NAVD 88
 ORTHO HEIGHT - 690.790 (meters) 2266.37 (feet) ADJUSTED",2266.37,False,2263.23,
HR0448,"NAVD 88
 ORTHO HEIGHT - 692.73 (+/-2cm) 2272.7 (feet) VERTCON3",2272.7,False,2269.58,
KS0490,"NAVD 88
 ORTHO HEIGHT - 692.993 (meters) 2273.59 (feet) ADJUSTED",2273.59,True,2270.71,
HR0449,"NAVD 88
 ORTHO HEIGHT - 698.57 (+/-2cm) 2291.9 (feet) VERTCON3",2291.9,False,2288.76,
MX0852,,,,,
KT1274,"NAVD 88
 ORTHO HEIGHT - 698.67 (+/-2cm) 2292.2 (feet) VERTCON3",2292.2,False,2289.15,
MX0880,,,,,
